age,income,credit_score,employment_length,debt_to_income,loan_amount,loan_term,previous_defaults,credit_inquiries,credit_history_months,savings_balance,checking_balance,default
66,54721.97577593878,652.7177167672464,9.757617987191075,9.334541668974868,24354.128850297813,36,1,1,234.189188954879,13885.620025588927,5760.422941920134,1
56,4098.400899718165,587.8668276478021,0.4425941069068624,20.958714908608084,78194.4453375386,24,0,2,100.84352008818578,8708.563044091377,6493.300235088251,1
57,46286.14675842824,612.948664340613,1.200934721954673,26.005493487743124,49097.412872840934,24,0,4,119.76662485725647,13777.527735474381,21855.9802309803,1
52,8952.249786579028,626.9151032096289,1.3103749529967923,17.317772799688676,31775.05306342427,12,1,3,192.34833439817555,10656.923527558007,3432.940070367633,1
51,66581.51420830953,730.9846061119426,4.584389143157482,7.069129621698092,85096.87822978952,36,0,3,200.61146072327958,1079.3922309539303,1254.8147615096705,1
64,17921.774267270634,635.1570598935814,4.297576931994284,23.83658074515453,19999.135913889844,12,1,0,27.623230838479373,22900.638119650557,4892.586007918803,1
41,31124.279263467768,732.4701740786097,1.7083512786680577,17.965935281214293,26688.833249520983,36,0,1,43.88200419518932,4372.341004961604,106.80576593694698,1
39,45743.4049682441,708.5812983554656,1.1635165374088035,19.836686492952886,77896.41933391408,36,0,1,126.25581501871977,7108.9619847205995,3650.977665521597,1
22,9393.249302272168,707.1530696900742,7.230901913314734,17.679733189778148,3677.464512489416,60,3,0,152.73432433871076,2866.227486496242,6239.08950395553,1
50,67669.64373321207,788.7845970345974,13.702052640321924,18.040287545288802,22811.0438838366,48,1,4,228.5375647568045,9247.404166955748,2619.1952446206024,1
53,18022.699537258603,538.060912025409,0.2712550570188872,41.13146221757154,52611.98655623737,60,0,0,92.74332264784674,477.71573234457713,2623.815428971415,1
64,54290.50831975156,602.6816893692886,0.7146223500436005,68.62672883412573,91588.50617219042,24,0,2,142.5266642470208,6846.654967283647,653.8636221414505,1
37,8615.57429909675,826.3298800299569,5.1384023326872565,37.60744926082892,27321.89691227832,24,0,1,160.2079606785212,16566.876608039554,3774.4155818209306,1
36,58256.463756922516,624.2683499410732,8.159477322251632,35.76425176686405,22096.517713214078,12,0,2,76.23956858111364,1244.2329976752865,2239.667137083335,1
52,6859.077908195383,368.48763100941505,7.831620780669313,23.75328638751807,97516.72619327554,12,1,3,226.87163800171103,58213.76277188411,7915.113984334864,1
69,27700.271198662842,629.7031656852115,6.35917359725971,57.644151816918345,52926.9557835885,12,2,3,62.392114261874,34346.94379024194,1196.022411652123,1
60,14198.187947037399,663.493953016325,10.920809289238449,14.228512126471035,7188.367896612393,60,1,2,15.017450265311268,15976.743023998386,3548.2707656683347,1
34,68990.81931460758,388.2886882568789,1.2253412503248438,14.919944510683456,28372.620710630155,36,0,2,143.78942457914667,12728.368845511777,786.5941645208574,1
62,15192.944354385421,783.3935639887948,0.5674727956714333,48.166643738557404,53832.55381081076,48,0,3,156.51300838143328,13189.928867346085,4424.551964860616,1
60,106733.89055687084,578.6287536134398,4.77727584424264,45.91139263649224,8126.284719591183,24,1,0,148.6957180298058,1353.3320558166174,3302.9936484639657,1
51,111198.03633761918,682.8563115187516,8.637614417438478,55.67836229380533,69562.61469548641,24,0,1,69.09334925865912,12148.09118002188,6730.535149041255,1
26,10935.253001724757,627.4018454655937,4.3618905331524855,29.8718137144624,52726.42511054668,12,0,2,199.20487278071832,4925.005599591813,759.5339866873228,1
43,47575.94414706974,521.1648580795959,16.48384731063704,13.249736916033253,71262.49716382599,60,0,3,38.57935756915731,11720.123521910451,3038.18182414356,1
19,4590.28667239046,542.949186536458,7.937512839098156,19.674989935422126,34832.42371766989,12,1,2,21.21707397631664,5699.4086375647175,56.465367668159125,1
26,24840.966867796527,556.4917163572453,6.033078149395709,8.495544842273283,42576.71764175642,60,0,2,70.10988880017811,2837.8731120536577,9474.933611797218,1
26,62469.735036899554,758.5671909183638,0.31074577438925455,46.51652059630261,92885.2690751207,36,0,2,120.4980255564521,18902.733206042194,2643.086708586485,1
57,53855.73828625083,635.2461811899848,0.5700010905708958,24.582161775928387,21857.842263404073,12,1,4,207.42199697316335,2602.361884440018,6922.29945873089,1
34,49001.56782500573,597.8134483448254,7.6818116931108555,36.06211860138466,4911.966368341363,36,0,2,61.004861248676775,694.6580167402872,2295.8564062287464,1
18,16601.964290493903,556.5391087409769,1.104716902187484,43.464095828929075,98239.04740514603,24,1,1,197.79260633776698,3199.234442997907,5646.875202930114,1
42,23742.7649339161,769.6150221526126,0.14629539262272928,34.29326533858189,1734.3079410352218,24,1,3,148.32155554964152,20598.41769544474,9470.401660703581,1
60,5431.968968627479,796.4201272523587,12.08216796873849,12.385161746411628,88936.3970673907,24,0,1,185.1892935233953,3593.0390869462835,6171.126969071456,1
57,63474.091222685056,768.4743898706681,11.073117133002157,19.654673725507635,82771.37616882611,36,0,3,113.12753615966933,8664.398495942345,2826.1753232695487,1
59,35047.7588684342,699.2437339154167,1.232597174066454,4.703634316852569,49275.31879628261,12,0,3,19.224810414158558,17481.849630808654,9119.437831796005,1
42,61681.34744162452,678.9830041870712,7.575328545437175,6.2563811094565605,70828.84532238093,60,0,3,62.95314844102542,4147.661401777358,4230.084914645815,1
56,14313.721502060838,528.4062182024098,0.24584440072756514,23.744572486258136,11402.621458365214,60,0,2,80.81715430651447,9512.184392291974,3327.876660029159,1
52,19610.534018342696,625.4180873288942,1.6777693190360876,32.078614121093665,76602.7738227306,12,0,2,29.397545529414746,15167.164965519893,12136.020104383715,1
20,20339.44949716506,581.6139796653563,4.88640322729082,54.216497962614405,78592.17933950247,48,0,3,47.830445135639415,5294.190679818337,10334.511071684567,1
67,1303.9771963020971,467.44878910152903,7.202253406251565,31.172130792109552,6082.815781880473,60,0,2,42.406949286146414,3582.8953861715945,2445.978230250008,1
54,20855.219588895034,755.7043419165366,0.05226819083559438,36.59103378726083,50226.90871359434,60,0,4,45.61542300205063,2603.19642805563,1252.9926123489654,1
61,81304.9402546496,580.4170053607725,1.9741736561125134,7.422408166972544,94866.65207999483,12,0,1,155.9084898924617,8975.177670303527,2346.254888236207,1
61,113796.425756108,769.5941907435307,1.2061911353576757,44.425528156965484,95163.08317513774,12,0,2,100.83223171494777,7053.47858175633,245.73842411393255,1
68,36513.21022712423,738.1746400760012,33.54618528237636,22.528021301440447,98466.95755573486,12,0,3,179.7589220722699,9374.399698244073,2955.285840951449,1
47,30394.522498211758,705.6717976633419,5.558217623834388,31.759278706835442,66009.84114540314,48,0,0,159.47139270569352,3067.9351213089117,732.9674495989585,1
55,1565.4845707071581,711.2884071763184,2.6016150144909083,48.20325916714513,14970.451375608383,36,0,1,42.399347664618624,15195.828048154632,3008.458410051865,1
51,105682.74506449318,588.4686117926292,0.39333653058897694,30.10263699254801,41876.09062494099,24,0,3,114.55853866423394,4787.030256560359,3937.4840984291554,1
29,654.7793775704173,835.7850151290666,4.564859445489977,23.092974053064445,72966.73330366435,36,0,1,107.85459998754145,19370.190380731823,5309.140470187053,1
36,144794.41951769337,654.3125430953049,5.131943799996998,39.34040457595196,29099.557296061445,36,1,3,132.64180078837933,2469.9690736485404,2391.3921754903668,1
54,33590.44828019839,680.1931685118703,8.475140430961892,39.34234888147753,81204.2411145631,12,0,2,205.89155541654256,56495.08031168513,2080.986102257571,1
61,20922.53993870864,585.092366643336,1.702439413166349,11.707391642629602,86274.75333787253,12,1,1,77.62950897298553,4157.270935226732,862.854645712563,1
66,128995.01098208295,556.883473922304,19.93052271122085,27.589238818629564,76591.34981687514,12,0,1,133.80461833230402,1086.8121454372665,2453.847091346531,1
34,1234.669026425776,697.7296008809424,2.8943245655878176,28.453778032781656,34868.17107470788,24,0,1,98.25991708467873,436.1864369745073,742.490763253717,1
27,43544.94712378506,671.7513495938786,1.7544851603293168,42.37965978597667,74405.80075053377,36,0,4,215.28960145986278,9281.176104600887,2859.1557875649314,1
66,39806.91687934356,571.0647634097422,2.142000586080492,25.05049553413197,8156.017698302731,24,1,2,67.75642700052163,5819.30681510796,8163.653243980962,1
64,12379.522907239858,506.1573281224596,3.66553578536339,18.61961301731945,34186.6416347753,60,0,3,83.34826438774888,8764.223050489569,7413.933971855844,1
29,28008.4472880938,523.0076912672453,13.799473329449256,25.134251439254303,76794.52250160689,36,0,5,120.46546489771883,1862.4781846995097,8477.202163246006,1
33,52815.586244418635,769.6133717091107,6.6431243502106145,12.653280556849204,79687.27054918611,24,1,1,87.44177809909269,4727.907688745721,8962.325856697269,1
41,64938.2086984632,588.6746185349929,4.303211760646535,4.365357044237175,32559.159629769656,24,0,3,186.63713603542192,5766.40290959621,2036.2906282127713,1
36,35.85578863215434,616.1091454324167,0.8885234824498696,29.527290099163807,96070.97486147414,48,0,2,206.32784199832116,4789.732901772582,17982.727797159423,1
25,138114.8374112407,795.0340258759062,0.8087920402545811,22.591236206460565,28054.5753041559,24,0,2,131.47156007645006,19917.469258615274,5209.107926023026,1
48,8987.764966129975,537.7849438513585,3.4877534470826266,27.76957300724882,66340.98638895882,24,0,1,85.98105027750888,10785.157138061311,468.36393730600145,1
38,13301.276159600697,577.3005174282944,6.522810723075285,34.36160856803819,88017.41158363213,48,0,4,160.49274928515237,16330.156980190415,3322.513892324311,1
34,15290.499450139669,573.1233171439306,6.95175635139562,32.831758437828555,55588.50179999545,24,0,0,109.43868432211502,11927.546518755295,13607.294418549598,1
40,1927.693877584315,811.806848116604,1.2803639818143062,46.99925791241551,41836.65535346135,36,0,1,150.8334341114361,43019.14999667129,591.8657113737148,1
54,6565.386117233288,849.3383500582414,0.5273554580070101,24.615793615366783,21929.220198147417,12,0,0,166.56348443320147,16962.25397967673,3990.415711496203,1
33,214700.5056125383,725.156322540217,2.4262847739367963,52.1259246485475,20447.64033161167,36,0,0,187.17879956641184,40836.897676657965,7817.369337530138,1
23,18932.644785842876,728.338472415424,12.515712172653961,40.43281264355449,16733.20194745514,12,1,1,153.43376327496708,15669.937547236195,6298.610764371999,1
25,6125.395346642848,591.9644997147269,3.9413266733751193,22.323453300657683,44858.98444598972,48,0,3,151.95575035542763,5334.137664044925,6964.005455862697,1
42,5657.945611742245,844.7328486904282,1.9290460375244967,36.41269930071102,55244.13021989484,24,1,3,237.405301971601,1418.9650310232487,10500.62413699515,1
35,63551.94232242425,676.7696254358661,1.955131764756219,17.222575787084473,84065.66612594693,48,1,2,73.66224000353441,4818.825814093636,6254.25937796386,1
42,96402.5610754463,735.311026444974,0.7083192593222618,37.227858007361206,22517.355041465642,48,0,1,120.34547150087242,25336.4715049039,1226.9761718988264,1
29,14849.751823554469,639.4475061229045,3.2048968363861894,19.985205151813332,75765.55549598199,48,0,1,74.6506161568863,6660.895270934873,2717.5485143692135,1
32,1056.560602806278,623.196741267239,7.835789191499918,35.29397090326179,69716.94236440312,36,0,5,211.94673375729334,3913.5758823790775,4024.4375867810663,1
43,12621.539459054631,816.3042259596117,17.298163471000155,46.757308147449116,63817.374376088424,48,0,0,209.53276444107863,7077.959562557906,17113.202388392732,1
58,2908.7772363518066,703.9723679738307,3.48171139686084,37.711859246035566,34595.323050072926,24,0,4,23.51385030318437,15543.371777123682,5231.537861757649,1
62,5456.989998793781,795.1375461070381,0.914898361578509,33.07202289359394,32481.345797723185,60,0,1,169.0064769275447,9795.912162666513,8569.320028407627,1
43,28238.41244134781,675.5328171745044,5.7434852492288435,39.610550342861444,76134.92090471971,48,0,0,224.1803257517039,7485.4536440468255,2288.4182910101817,1
64,13062.937894262945,565.1633463576909,7.069177661296411,33.95208069696847,28178.89190523181,12,1,0,200.43151170605387,39412.00983698948,1224.2601482705654,1
49,36277.92786442844,591.6657067121512,0.37200026322669966,58.654605010557695,33642.146602375404,24,0,1,162.26115424639724,9090.259843704001,1316.8427156391185,1
27,14617.564699831586,660.2965242464611,9.490239730918383,37.56986980618494,96553.98605505326,24,0,0,83.77493966759283,1410.6960386484545,10814.255298697317,1
33,141120.3036156794,587.3499783956673,8.839894117741935,42.153623041327634,99847.97293733705,60,1,1,119.77195315699365,15470.686808432403,15565.516799252247,1
24,118193.22942049781,539.253859137231,3.198421221114731,29.45415920246795,1169.552213995022,24,0,2,20.341163638143016,1849.8129404694807,3751.0050237214637,1
34,41828.4928388275,770.1417031787025,4.1097064150277856,17.737813216662726,68989.64140117064,24,0,3,66.36674668808591,19277.983793018506,9651.877058278626,1
40,21880.616251350573,595.5129929176488,6.24847949875611,26.628328992857934,54014.549761518945,48,0,1,226.47668561731442,2393.872957011034,6763.723501662179,1
43,23994.366184364564,663.819274779132,5.646617305387075,8.856485420441421,46556.86774549757,60,0,0,124.43494639272566,24244.634680773568,1059.629200347249,1
38,26538.857174587145,679.6133589885604,0.08337111807471748,40.9097199212669,28289.95704824942,48,1,2,48.52226031838269,12345.161157827575,10230.88607553457,1
39,65020.38988286688,591.1846874679431,0.6530229927594201,48.565850131579715,51207.96780337575,60,1,3,159.52649264543322,15194.53667078412,12327.968060813551,1
24,30041.07208123303,795.0799466308739,0.8872107371747551,67.23977811658446,46200.95234727488,60,1,1,42.979432363637024,34352.42280388074,267.5287560950526,1
31,97151.19718486375,538.2858238795387,7.046298058275422,38.86536392603823,40729.8015876972,48,0,1,123.26220784042812,3398.26864495012,604.6424443309096,1
32,144204.88141110828,676.1625263580771,2.899838629189753,34.667321685769565,85131.855645534,24,1,1,204.33166442745448,4199.32534361217,1519.3202554697643,1
24,20469.601924241717,674.6117706376583,3.94281572005089,36.022317110572416,27793.881431542086,36,0,4,164.18018302076396,7498.164210340533,788.0578262217225,1
26,41128.0082882905,644.5745397135852,7.4071463931184,43.03615836232224,60150.12985630747,48,0,0,152.68392690643452,8595.709613843874,3469.3080572439944,1
68,4994.140443591887,520.3087386728017,2.0850241951039097,46.70968093493499,86557.28485290869,60,0,2,186.55040736142266,8228.994331995778,560.3326233628463,1
65,11186.501648445397,737.0817551863464,6.90932547048371,13.96992984637477,97921.1526486946,48,0,0,195.25882087759717,10258.363218969629,5750.340983140216,1
25,26676.21219056836,724.3510670334597,2.9196639747058843,21.392929166891793,60672.41780596048,24,0,0,152.57494083496053,25772.59077191684,1586.5184932379227,1
67,11546.358001602224,582.4431471408784,2.367490139951936,9.527020696784032,52483.59566551483,36,0,2,177.04194386083924,2769.5912568613007,759.0204782660829,1
40,104600.20234322372,720.7487207205362,2.025105513876163,14.071956781246891,84210.98164710659,24,0,2,72.48170930407824,1003.8090207264281,7825.024909721417,1
46,8615.764705493479,687.4907686300776,16.75415879480936,28.797320107783225,19656.214075279957,60,0,1,171.98209836868944,930.6915989000422,3048.079006510981,1
35,30409.136831154527,521.9387854638892,7.391465185648917,44.561971751258,63371.557153762435,60,1,4,38.33600218098748,6130.21155152993,547.2398732435829,1
48,46532.065590016195,564.6071085428642,0.1020133343646239,49.78753970719964,7353.620124771752,60,0,1,127.44256761091634,6575.86652583517,2126.4821270800676,1
47,58860.68684889091,763.828144488958,15.781323125460894,7.496775650423004,66341.83021307939,60,0,1,205.92272296043373,45906.36482003975,679.1673735886549,1
69,24149.93460363014,680.9416185142051,7.468053490230781,16.133390425845615,79785.1134009317,36,0,2,113.89872281981793,1376.6739528356022,474.40590248149186,1
56,101665.72458446052,593.5697054189374,0.8077423818415576,38.13442875137031,7238.094081877784,36,0,0,78.06932250545577,4042.559860004172,10265.54764920207,1
52,42003.436970528914,564.1524108827358,0.3970460545196044,18.86233665462794,84993.63759441188,60,0,1,151.66808385448135,14442.507345767444,6820.906397259183,1
35,28946.995891431314,598.4606201884579,1.8422492243689368,11.069961080604806,13212.543238019924,48,0,0,47.40440737861415,1800.972232498281,1878.0383793131698,1
59,3480.401285563678,605.5520470122295,4.89324521493623,21.99129141620238,18407.536326138925,12,0,1,65.5790612745097,19699.667110702318,13364.070400008026,1
56,31245.413382966257,565.4036967370748,4.792687052175041,9.831721716657443,83803.95004759838,48,0,3,69.71896253696679,3727.0773340129404,1256.6018290155098,1
34,85944.74056784749,475.8235887616698,1.6137844927876013,11.365213292193966,13345.501286108307,48,0,2,95.7766124968104,48.55805201905489,2025.7987510302505,1
31,47666.02471446215,764.0013286400786,2.9500204157057395,19.5795209919777,67711.66624049118,60,0,3,109.92623981316963,5168.260380688281,4446.637681811232,1
48,89237.93769473855,747.0633672611443,1.1905890126832677,25.0864801122526,30186.614450677465,36,0,0,198.7714985673502,3959.635563073417,9668.395489390126,1
41,34062.08371930823,522.6744548193141,0.25951311135431,30.230679765598715,25588.14108722953,36,1,3,75.36932525913645,11573.813310309613,5563.37531324125,1
52,6304.341760005751,663.6311295563668,3.638387415775279,9.305751394217673,65365.29779533462,48,0,3,136.8676555481424,6228.28921973872,695.01441423384,1
61,686.686157932912,559.7761797285233,2.1308228642423312,32.38279550154043,11569.403555183215,48,0,2,71.11160142793926,2324.5154981987735,213.9743808226125,1
62,18064.245297964288,623.8432776773465,3.91407330715799,15.876252362156126,57887.61803281396,48,0,2,69.44104411015331,2130.5312908012666,2336.4304033034737,1
51,59864.835538659354,615.5233420126343,14.641052515270559,20.548979657643752,92527.73656994772,60,0,0,98.99505141733636,10816.760092342618,19164.88805735135,1
20,78094.30762942224,607.2165784282128,0.7737477804786632,10.1391745957162,85289.42363588308,24,1,0,17.01116368177231,11748.061897750817,7218.671648199448,1
54,17531.294862687377,850.2947084076286,0.00981972795099485,69.49313842567904,85260.41806454344,12,1,0,174.72396494470308,17077.896074028304,8940.553207302122,1
60,34224.62908215306,605.9674315323809,0.3999705328844557,70.60808386611181,30989.430189125855,60,0,3,14.090772657170021,37366.12070203051,6931.454558361095,1
57,27332.90921078203,569.1736174933076,3.106070608597471,13.509346645292606,70426.98980495399,12,0,4,90.29911518047213,7674.241746210239,4642.956693656111,1
43,26425.96050254687,573.7418570502953,6.136753583357335,29.98223538995914,78230.70650564166,24,0,1,72.9145447615559,16874.646145259496,26831.703831293373,1
40,13155.893776058861,754.3776956401755,4.3466016279818795,23.0248162219267,90239.04473711952,24,1,0,237.11389676992576,1645.2277420943963,4174.732521808576,1
61,7330.606107905774,484.7897668307065,3.414940866057119,15.213853970104685,27149.156470954607,60,0,2,152.94585251700008,1817.1088702866818,3631.220952098395,1
56,10950.639622354132,573.737708356448,2.18449352107875,27.034553022071883,76325.17782034856,36,0,1,35.73231616824232,14564.54723639847,1828.4035859625992,1
32,2846.1072904372922,794.6822840111533,1.8551312476418542,3.685828083977975,23995.149441201756,36,0,5,227.54746825064905,752.0434768315896,576.1644674984013,1
66,11040.485206746449,674.3986187997647,2.3603181487926985,5.45157624185898,3751.330020157011,12,1,0,64.77225147083286,12599.281062985654,60.31655653337269,1
21,462.1743663778181,669.1922005036113,4.729047707443869,23.175032749201034,48701.627327734044,36,0,1,195.59524706101234,1795.4260143427223,6710.981635398194,1
46,49343.493125434805,863.2146460143701,0.9181357787806297,2.952413893094784,76823.34255075487,48,1,2,239.16900146042687,2848.711645771823,6701.03289084844,1
39,19017.317661905872,674.6347952948499,7.378078377364401,24.97712498158591,22222.584054429677,48,1,1,235.63716897178176,3131.3103672940133,4337.272128926646,1
42,180864.6255041161,579.1813838640418,4.281310733474416,12.316763036984028,5810.904244754781,24,0,0,191.26251219534092,19343.026780285665,9557.893331673802,1
30,10766.027222649704,621.7922943123651,1.5677788248908384,25.28184589878443,38005.25562214727,60,2,2,239.94588511153424,1901.3553639062234,5778.977619636171,1
35,21219.29184823961,536.4567690969432,3.4772788446158835,23.651558293290382,21084.87369835689,36,0,1,53.6967443469885,1735.6288755536843,2482.774131778162,1
50,22145.979472418363,775.5937040015697,16.454368850326038,48.91853234321258,38826.567604006705,24,0,4,185.61619878582917,641.2226644344729,12832.90193234231,1
33,424.3706231678861,707.4561717536716,0.10352196746612763,25.412676596074707,92162.3585356734,48,0,3,151.4375423644016,42676.1608720942,276.8710281462109,1
62,91382.16913305165,762.4414149970889,1.112735151973663,38.12734811797643,74646.22635811813,36,0,1,181.4212446087046,7892.891787344562,4439.9252477875925,1
59,1625.8734365268103,771.2983928549371,2.974481552345453,8.632523825149798,37921.46113094727,36,0,2,66.57490448734,9628.547101544444,8227.92386232203,1
61,140820.62314915523,608.5789219072467,5.086632532764545,29.882069145210842,33179.877198772956,60,1,2,219.02512468501607,22533.172170958333,4468.379077762899,1
19,111315.63624954376,555.524714799111,1.1927345455815377,26.62267112967686,92198.26209243071,36,2,5,50.65743293103725,1332.1578450040133,61.952034838743884,1
52,38342.04519712299,644.8286888691954,13.397601512055274,26.93923656695732,88995.5423875856,36,1,1,41.07407908926628,1432.0048550072927,2451.959609861764,1
59,39218.79827021301,562.7238929211462,5.144106852470701,26.416668837638714,60804.66029726382,60,0,0,216.04246046694453,3689.0679875119054,2205.3974610608975,1
51,53033.743432459065,666.4956875409025,10.49544442258872,49.50757201477762,36401.171060115696,12,0,1,181.33139871314572,624.1553369305681,3426.135905722272,1
47,24473.59659561792,763.2096880834689,1.9973003493538481,34.444847557801765,79441.10827788767,36,0,3,149.21133337629584,57818.69679840064,9062.831656106191,1
30,52095.85592014116,633.1860353950833,8.829111843693715,31.31007266221637,66709.62297421899,60,2,2,180.2630958454264,13363.868411164161,583.2225189494333,1
30,2290.072148615139,664.999508990774,2.375838435545895,21.216222093008533,56902.36669938351,24,0,1,14.15124411409936,17128.898472259014,294.0414116054659,1
35,2778.1528616657365,640.6154383776634,1.4567892489988268,36.68851229758734,74116.89721817555,24,0,0,205.42062347430806,23509.073540438214,7682.399318419615,1
49,30553.519731613243,730.2727572437698,12.13254757001977,48.31054108948562,14312.140269721625,48,0,0,23.525330824976884,14324.03426479979,1629.655206332418,1
49,39883.435869174034,583.221760571171,0.48375770656834005,31.986868706409112,93084.69841034227,60,0,1,129.54426713635604,4752.405710977733,16200.524133322353,1
52,109381.47602493149,430.3553738356901,14.313774826964952,21.751470807023278,97319.1625741924,36,0,2,19.171039621717703,322.28260647900566,4208.163807554843,1
56,5527.622629333492,697.0868859375381,3.0672014697332295,34.74576462157564,36090.471025635605,24,0,0,183.73928323398215,870.5958576509506,2857.9592735124593,1
63,86480.92050865038,748.7834421307994,24.548617901450157,22.72693108302432,94733.21303102291,36,1,3,74.61293539324296,238.1776049982199,2121.059531860143,1
69,11789.11279696275,694.6374244758535,3.8782399499212823,41.73699305987573,79787.28472881629,60,0,3,113.5002064282771,23426.389191896364,14832.200185394664,1
46,25050.666814265383,585.9769504531986,7.083523974378596,25.272739314169275,94161.95597257218,24,0,3,236.59335053409472,6433.670319537976,19121.528135107288,1
66,19033.925106088423,536.4987901813931,0.03548067225562424,14.384484964613003,91828.37417470918,48,1,4,183.59355067351112,63695.3196939237,2112.8816280817455,1
46,25554.222268320496,699.4497531780321,3.4325147119897133,65.48713641054506,20889.28858315255,24,0,1,37.67649803980845,4913.5514028798825,17857.61008941859,1
61,8155.101919082237,664.1478952934674,6.686634808394744,51.026614205452425,26742.585270484975,48,1,2,229.26816543835378,5178.521181649435,4257.038438343838,1
33,35015.64711110506,637.4207372341671,7.635305499714159,45.21720757621057,26798.81286286434,60,0,3,119.74187761963267,2405.364400954712,2316.8757129168457,1
61,80884.23868321299,832.2463342993791,0.860164827281219,27.420991148447776,10335.429358757068,12,0,2,202.55795489344214,3965.174717303952,20129.995011322946,1
64,29128.077913034045,555.3199905818668,2.7147726201948923,25.080226392801546,40371.10526392914,60,0,1,41.47707580414827,3960.251891703809,22196.55477174547,1
27,33727.418377699476,827.5037021127466,2.715641909926446,47.22587798404572,36899.56086567732,48,0,3,37.32491443374985,38898.66222317162,13625.223008408171,1
47,94446.87275766888,653.178390487064,0.5470703148394372,10.283311470754985,35052.203996940756,36,0,1,72.10846350390754,1622.485411613395,2726.058071387509,1
42,61218.66000096772,466.44295231291255,2.926358719067707,32.335863402726226,35545.56507893166,24,0,5,18.778982582527554,28614.339473043325,7835.058102049363,1
56,33711.79737676174,632.0797345680859,8.227734286915627,23.94927866825418,7144.994443017,24,0,3,151.79498357658997,27247.511841045798,21234.896300078686,1
37,14899.79711359972,745.9496076599441,1.7846658693788287,18.587650233982107,19411.54719105225,48,0,2,52.90264994486076,9841.376933372507,530.0821983285989,1
22,108109.31847251226,613.4944967195029,2.8332292718093215,16.609439945387823,30294.966006155286,24,0,2,227.82222990444592,9129.598538635331,900.6546636401706,1
18,43021.56660229775,502.5221458761605,16.21567418097297,55.65544004372257,89008.79045909405,48,1,1,239.2461873910704,4025.3919853440943,733.7567216259026,1
47,12496.686886476627,633.548546820383,0.16110831338909515,43.18254986316658,92726.40291276506,36,0,2,221.75642980784988,5126.6782848818575,2050.89061943935,1
66,15675.282647530254,564.2827626108294,4.476583267417171,16.59609447042499,29235.738597310818,12,0,1,72.52248506968849,2591.9254940952574,744.3611738425097,1
20,81261.36784533081,699.1814401087962,6.801887452710934,7.696087948393782,69721.72673670342,60,0,3,110.77405100274217,4620.083377587936,13168.206647657627,1
62,2257.4819560733195,727.3399816067612,7.1539997008913945,5.359228214369302,85211.59275772482,36,1,2,90.99563398139432,6969.596793614933,3410.1849805931683,1
31,241995.20122688368,544.3729592251893,6.292814211943299,35.36654489111556,51111.34235789031,36,2,0,101.86759188308339,18186.59992229256,3473.1962121138154,1
47,6983.318930676549,579.419594488435,6.481380676427401,74.00453147739788,75798.81312711159,24,0,0,199.83619722862701,3923.930576930709,6313.730082033459,1
67,79498.56251882193,725.6642465106938,0.3041279964433479,30.00994701230098,97610.81300436727,24,0,1,98.13430466213015,4962.367149882974,1264.8497244048338,1
21,25107.77563289325,564.1155721701041,3.819314309763624,10.13528074761135,17059.198180617233,12,0,3,217.99737898001268,1511.1639429069437,12991.78635474727,1
35,33884.97398157522,541.7841864172005,7.638577043362936,35.53167383906094,7971.482580778972,48,1,1,26.35501294568052,1055.7484218865532,1871.7814625797155,1
54,106284.98823109442,532.1308868203745,0.49393886785604546,21.079447447668322,64362.31642167209,48,0,1,105.69233729803001,103.44645438857054,3032.2538090817893,1
42,26628.95875896607,685.2038612958121,0.06061555621268117,21.991505026351092,51339.692259146876,36,1,1,13.732756299289376,14653.054260319683,4784.701740785195,1
65,38554.76082747358,680.9157719517464,8.425168882434052,35.31460661915122,30363.761588089612,36,0,1,93.65799660416114,8182.406633545861,10333.915926142927,1
18,2527.818426004869,581.5953969620958,6.2290875033889375,7.659010046265117,91742.10136420041,24,0,6,84.22006169944409,8001.424502032523,7687.340366569535,1
63,117.51167519305771,650.5085396128234,2.6568972094495895,58.31590782313438,84736.98527971057,48,0,1,179.1865676226746,1633.761278081177,4140.053528468621,1
32,14038.624799288638,802.713238415513,14.100199252820428,31.52040630615881,27175.733421199144,12,0,2,121.12943349413386,13468.189000791619,7397.067206759805,1
26,57062.90553611481,552.5939843081778,7.274966978580033,32.44719061386687,77645.14372722588,36,1,1,102.35232365241062,6763.325174305006,2259.056131622041,1
32,6463.589217349438,454.82573909895507,17.188416080664854,17.033534870547992,83012.04696995104,24,0,3,140.45344072581184,7568.579909669191,2823.762808538769,1
66,6038.484747071202,695.5075575720371,13.247627822793941,7.656059845477416,33207.619628836226,60,0,2,18.16054798496813,33272.52197304818,3412.667957826727,1
41,26463.110908556377,638.9598836098412,3.282086324529864,27.306827894680268,10815.775415971813,60,0,2,188.84851301462172,11197.124023023016,12209.3447365839,1
21,52183.062600845275,578.9974913184899,7.026549655463546,20.009896610650163,85191.42619390585,60,0,1,87.05998064069078,16693.275034281356,1285.3564980854517,1
29,62252.2401588881,715.2080237354908,5.531076423777844,43.78913684347693,10582.038446548388,60,0,2,126.8889774543655,9015.194620857454,5359.033689559452,1
54,9828.164980241954,733.922514466879,8.341833258444852,9.998431668109706,48382.188637283405,36,0,5,226.27478085072184,10158.849725089056,3667.01130551793,1
54,4146.7021605790715,429.17219801199076,7.748501413535323,52.1234589604837,20242.12512361944,48,0,2,222.47392478927873,28982.110978724948,7080.424350680318,1
